	business_id	date	review_id	stars	text	type_x	user_id	votes_x	average_stars	compliments	elite	fans	friends	name	review_count	type_y	votes_y	yelping_since
128	qM1kLyu2xAiFZdgnbTyHjA	2015-02-20	_FTCzlsXT_rTe_FDryYHlw	5	"King of the 'Divey' bars on this end of Carson Street...  Jacks being the other one on The other side of Carson...  
Ask Any of the friendly bartenders for a recommendation- they have PLENTY...!"	review	Qs5dcst13DnQJwaBcR4VGg	{u'funny': 0, u'useful': 0, u'cool': 0}	3.81	{u'funny': 1, u'plain': 8, u'writer': 4, u'note': 5, u'hot': 5, u'cool': 5}	[2014, 2015]	3	[9OZH1Ecw-qUkCW5MS0NefA, 9cCTmiJ7hz35rHIdr8n9kA, UD7Y1CqfY6mDmRwIuCf6nA, nEYPahVwXGD2Pjvgkm7QqQ, 6Mflt7fworNLu031TDrDSA, mdJZA5p391bCOZnvAxHV3w, pKh4Pc96YbOg-6hBOOajAA, tZ_9zVQA-0UY_UAWiBUYfg, 8ylnDiXbPXv0FL08vhAdMw, ckLyJAIbb4Do-ymu8fwMQQ, s_sAdwMW2aimtkrJyi0UCw, jThUkO26of_9arLY5zUszg, ZY_9dfURH3h7QD3itnJ_6w, vxnURgPJYWP9Ub2Wav8woA]	Denny	80	user	{u'funny': 57, u'useful': 155, u'cool': 71}	2012-08
129	qM1kLyu2xAiFZdgnbTyHjA	2015-03-20	64qwdz9jG7LdtAaUFxV-mg	5	Smoking... Drinking...  Jukebox that plays when no one picks music....  Tons of beers on tap...  Bar food to take home...  What else can u ask for...???	review	Qs5dcst13DnQJwaBcR4VGg	{u'funny': 0, u'useful': 0, u'cool': 0}	3.81	{u'funny': 1, u'plain': 8, u'writer': 4, u'note': 5, u'hot': 5, u'cool': 5}	[2014, 2015]	3	[9OZH1Ecw-qUkCW5MS0NefA, 9cCTmiJ7hz35rHIdr8n9kA, UD7Y1CqfY6mDmRwIuCf6nA, nEYPahVwXGD2Pjvgkm7QqQ, 6Mflt7fworNLu031TDrDSA, mdJZA5p391bCOZnvAxHV3w, pKh4Pc96YbOg-6hBOOajAA, tZ_9zVQA-0UY_UAWiBUYfg, 8ylnDiXbPXv0FL08vhAdMw, ckLyJAIbb4Do-ymu8fwMQQ, s_sAdwMW2aimtkrJyi0UCw, jThUkO26of_9arLY5zUszg, ZY_9dfURH3h7QD3itnJ_6w, vxnURgPJYWP9Ub2Wav8woA]	Denny	80	user	{u'funny': 57, u'useful': 155, u'cool': 71}	2012-08
130	A3ryEM41LVJ8WPTQLDzbHg	2014-10-31	fuIEEqvDJOs9wHH46zdsNg	5	"FREE CIGARS?  Yep- keep reading... but...

Don't go here...!

If you don't like smoke- don't go here.  If you have OCD and get hives when you see dust- don't go here.  If you don't like friendly old guys reliving their youth- don't go here.  If you're afraid of parallel parking- don't go here.  If you are allergic to vinyl seating surfaces- don't go here.  If you can't stand mellow classic rock (read: Led Zepplin)- don't go here.  If you're in a hurry- don't go here.  If you request 'Non-Smoking' ALL the time- don't go here.  If you are trying to become a hipster by smoking cigars- don't come here.  

Have I made my point?  But you're still reading...?  Great, then read on...

If you enjoy a good smoke, if you have a few hours to kill, if you love the idea of smoking in your own living room but hate the 'sticky-dirt' that accumulates on the walls only to be evident when you move your pictures around and find that your walls are 3 shades darker than when you first painted them, if you enjoy hearing stories that start out- 'When I was younger...' or 'When I was your age...', if you're not allergic to dust, if you have an open mind... you get the idea.  This place is a gem.

I'm a chill, relaxed, open minded, live & let live, love to hear stories, love to tell stories, love to BYO (as you can carry a 6 pack in here) kind of guy.  I was brought up in a 2 smoker household, my father quit cold turkey when I was about 12, my mother has reduced her cigarette intake drastically but still smokes daily.  I turned out ok.  No lasting effects, no long term issues.  I can't recall when I tried my first cigar and I can admit- I wasn't hooked.  I have evolved over time.  Now when I want to relax, when I want to recharge, I head to Blooms.  

Cigar Camp happens every Saturday.  What's that, you ask?  It's kind of like WDVE's Electric Lunch.  Michelle Michaels asks for 'lunch requests', she promises to 'try to get it on...' she 'Cooks it up & serves it hot'... but there's no lunch.  Here at Blooms- there's no Camp.  There's no tents, no campfire, no smores...  What there is is a very friendly owner (Mark) holding court and acting like the moderator of the debate on life.  My wife learned about Furries here, for god's sake!  She thought I was pulling her leg when I tried to explain it but after our second visit to Blooms when the old guys were discussing the upcoming weekend, she learned all she needed to know.  Cigar Camp does feed you though- there's usually ribs, corn bread, pulled pork, slaw, potato chips, all supplied by Mark (with a required purchase of course.  We all know there's No Free Lunch).  The 'campers' also bring stuff and we had our first taste of home-made Lemoncello here.    

Our first visit we learned how to get free cigars.  Years ago there was a bar in Homestead named Chiodos.  Chiodos was decorated with eclectic stuff.  Eclectic stuff and Bra's...  TONS of Bra's...  Well, I'm not sure who 'came' first- Blooms or Chiodos but Mark has bras all over the ceiling of the humidor.  I guess it keeps the cigars happy.  Anyway- we were taking the tour and my wife asked about them.  Turns out- if you give him your bra- you get a free cigar.  If you take it off in front of the 'cigar smoking court'- you get 2 cigars.  If you let him take a polaroid- 3 cigars.  My loving and open minded wife earned me 2 free cigars.  Pictures don't lie- but reviews can, she said.  ;) 

As for prices and the review that says the prices are high... Are you HIGH...?  Mark will take you to the $2 bin and tell you that this cigar is better than the $14 one 2 shelves over.  He'll tell you that the $4 ones are only half as good as the $8 ones.  He's not trying to win you over- he's telling you to think for yourself.  We're all individuals with our own tastes.  Try the $2 ones first, if you don't like them try a different one.  There's that saying that says 'You eat with your eyes first...' and those $2 cigars don't look like much but they have every bit as much taste as a $10 one with a fancy band.  Tell Mark what you want to spend and he'll pick the best cigar for your needs...  

Where am I gong with this review...?  I'm not exactly sure.  It's my very own 'trip down memory lane' that's continuously being added to, I guess.  But in the infamous words of Jimmy Buffett- 'The best navigators are not quite sure where they're going until they get there...' 

Thank you, good night and don't forget to tip your bartenders...  :D"	review	Qs5dcst13DnQJwaBcR4VGg	{u'funny': 1, u'useful': 1, u'cool': 0}	3.81	{u'funny': 1, u'plain': 8, u'writer': 4, u'note': 5, u'hot': 5, u'cool': 5}	[2014, 2015]	3	[9OZH1Ecw-qUkCW5MS0NefA, 9cCTmiJ7hz35rHIdr8n9kA, UD7Y1CqfY6mDmRwIuCf6nA, nEYPahVwXGD2Pjvgkm7QqQ, 6Mflt7fworNLu031TDrDSA, mdJZA5p391bCOZnvAxHV3w, pKh4Pc96YbOg-6hBOOajAA, tZ_9zVQA-0UY_UAWiBUYfg, 8ylnDiXbPXv0FL08vhAdMw, ckLyJAIbb4Do-ymu8fwMQQ, s_sAdwMW2aimtkrJyi0UCw, jThUkO26of_9arLY5zUszg, ZY_9dfURH3h7QD3itnJ_6w, vxnURgPJYWP9Ub2Wav8woA]	Denny	80	user	{u'funny': 57, u'useful': 155, u'cool': 71}	2012-08
131	_kPuX1OAC4QWb2NM9Fbhzw	2014-03-29	nRDqO42HRUDZjqqoxNwpog	5	"S&S is a Pittsburgh Legend!  Not even losing an entire wall of the store can keep them down.  It's true-Google it!  

The have an awesome selection of cigars ( not the largest- that distinction belongs to Blooms on 12th street ), but their prices are the best around.  I can't say they 'know their stuff' when it comes to cigars but face it- you're not going in there to ask the difference between a Macanudo and a Monticristo...  The cigars are always fresh and they are always 'over-the-top' friendly.  I buy here every time I need to stock up.

And when it comes to candy & snacks- this place can't be beat.  They have ALL you need to add to the kids lunches with their multi-packs and bundles...

Their 'Candy by the pound' store will make you think you're still in the 50's...

Check this place out, then write a review...

Keep on, keepin on, S&S...!"	review	Qs5dcst13DnQJwaBcR4VGg	{u'funny': 0, u'useful': 0, u'cool': 0}	3.81	{u'funny': 1, u'plain': 8, u'writer': 4, u'note': 5, u'hot': 5, u'cool': 5}	[2014, 2015]	3	[9OZH1Ecw-qUkCW5MS0NefA, 9cCTmiJ7hz35rHIdr8n9kA, UD7Y1CqfY6mDmRwIuCf6nA, nEYPahVwXGD2Pjvgkm7QqQ, 6Mflt7fworNLu031TDrDSA, mdJZA5p391bCOZnvAxHV3w, pKh4Pc96YbOg-6hBOOajAA, tZ_9zVQA-0UY_UAWiBUYfg, 8ylnDiXbPXv0FL08vhAdMw, ckLyJAIbb4Do-ymu8fwMQQ, s_sAdwMW2aimtkrJyi0UCw, jThUkO26of_9arLY5zUszg, ZY_9dfURH3h7QD3itnJ_6w, vxnURgPJYWP9Ub2Wav8woA]	Denny	80	user	{u'funny': 57, u'useful': 155, u'cool': 71}	2012-08
132	0MmjeVacAd-Moe8CesiB_Q	2013-08-23	9HUwcOcThqAB-J10ymZgwg	5	My wife & I stop in here at least once a month for Happy Hour as they have great prices on Draft beer $2.50, well drinks $3.50 and a great selection of appetizers are on special.  They also have 'Buck a Shuck' oysters which we LOVE!  Sit at the Raw Bar and watch them prepare your aps right in front of you.  Mike works Mondays and Nancy does Tuesday thru Saturday.  They're both fun and interesting to talk too...  We will be back... again and again and again...	review	Qs5dcst13DnQJwaBcR4VGg	{u'funny': 0, u'useful': 0, u'cool': 0}	3.81	{u'funny': 1, u'plain': 8, u'writer': 4, u'note': 5, u'hot': 5, u'cool': 5}	[2014, 2015]	3	[9OZH1Ecw-qUkCW5MS0NefA, 9cCTmiJ7hz35rHIdr8n9kA, UD7Y1CqfY6mDmRwIuCf6nA, nEYPahVwXGD2Pjvgkm7QqQ, 6Mflt7fworNLu031TDrDSA, mdJZA5p391bCOZnvAxHV3w, pKh4Pc96YbOg-6hBOOajAA, tZ_9zVQA-0UY_UAWiBUYfg, 8ylnDiXbPXv0FL08vhAdMw, ckLyJAIbb4Do-ymu8fwMQQ, s_sAdwMW2aimtkrJyi0UCw, jThUkO26of_9arLY5zUszg, ZY_9dfURH3h7QD3itnJ_6w, vxnURgPJYWP9Ub2Wav8woA]	Denny	80	user	{u'funny': 57, u'useful': 155, u'cool': 71}	2012-08
133	w7VSMULJ9GtRi3CBRxoJtg	2015-11-20	ATMt6_LCEhiKf8PZkgTDMw	5	"Went down to Wholeys for their Annual Oysterfest weekend.  The Strip was busy as hell but after circling a few times we finally managed to find a parking spot.  Got into Wholeys and immediately started searching for the 'oyster bar'.  Found it in the far back and started to pick out our dinner for the evening.  They had a whole bunch of different varieties (see pics) and we took several of each- well maybe more than several as they were ONLY 98 cents each!  The sweetest ones were the greenish colored shells (again-see pics).  We also grabbed 3 pounds of crayfish, a pound of the huge shrimp and some beautiful looking Delmonico steaks.  We were planning a huge dinner.  
I LOVE coming here for all the different sights, smells and variety you can find.  Wholeys is a Pittsburgh GEM and no visit to Pittsburgh would be complete without a trip here..."	review	Qs5dcst13DnQJwaBcR4VGg	{u'funny': 1, u'useful': 1, u'cool': 1}	3.81	{u'funny': 1, u'plain': 8, u'writer': 4, u'note': 5, u'hot': 5, u'cool': 5}	[2014, 2015]	3	[9OZH1Ecw-qUkCW5MS0NefA, 9cCTmiJ7hz35rHIdr8n9kA, UD7Y1CqfY6mDmRwIuCf6nA, nEYPahVwXGD2Pjvgkm7QqQ, 6Mflt7fworNLu031TDrDSA, mdJZA5p391bCOZnvAxHV3w, pKh4Pc96YbOg-6hBOOajAA, tZ_9zVQA-0UY_UAWiBUYfg, 8ylnDiXbPXv0FL08vhAdMw, ckLyJAIbb4Do-ymu8fwMQQ, s_sAdwMW2aimtkrJyi0UCw, jThUkO26of_9arLY5zUszg, ZY_9dfURH3h7QD3itnJ_6w, vxnURgPJYWP9Ub2Wav8woA]	Denny	80	user	{u'funny': 57, u'useful': 155, u'cool': 71}	2012-08
134	-vVQyTVHitF6TOHGijVXxQ	2015-02-04	VPCbkyVL5T4XncgBktjvmA	5	Fatheads is the place you tell out of town friends they need to come here before they leave...  Primanti's might have the fries & slaw on the sandwich but Fat Heads has the most AMAZING sandwiches...  Get there...!	review	Qs5dcst13DnQJwaBcR4VGg	{u'funny': 0, u'useful': 0, u'cool': 0}	3.81	{u'funny': 1, u'plain': 8, u'writer': 4, u'note': 5, u'hot': 5, u'cool': 5}	[2014, 2015]	3	[9OZH1Ecw-qUkCW5MS0NefA, 9cCTmiJ7hz35rHIdr8n9kA, UD7Y1CqfY6mDmRwIuCf6nA, nEYPahVwXGD2Pjvgkm7QqQ, 6Mflt7fworNLu031TDrDSA, mdJZA5p391bCOZnvAxHV3w, pKh4Pc96YbOg-6hBOOajAA, tZ_9zVQA-0UY_UAWiBUYfg, 8ylnDiXbPXv0FL08vhAdMw, ckLyJAIbb4Do-ymu8fwMQQ, s_sAdwMW2aimtkrJyi0UCw, jThUkO26of_9arLY5zUszg, ZY_9dfURH3h7QD3itnJ_6w, vxnURgPJYWP9Ub2Wav8woA]	Denny	80	user	{u'funny': 57, u'useful': 155, u'cool': 71}	2012-08
135	-vVQyTVHitF6TOHGijVXxQ	2015-07-14	HGN2dITPygAIUTznHUxBdg	2	Are u SERIOUS????  They have been warning us on Facebook that the menu was going to change and boy did it ever...!  Gone are ALL the sandwiches that had stuffed banana peppers on them, gone are the soft pita's that used to come with the spinach artichoke dip, gone is the side salad that was mixed greens with croutons on it.  We sent it ALL back and cancelled our orders of the Chicken Little and Triple Bypass.  I'm not about to waste a night with all disappointing food.  Go there at your own risk, DO NOT EXPECT THE SAME FOOD AS LAST TIME YOU WRE THERE....!  You've been warned...!!!	review	Qs5dcst13DnQJwaBcR4VGg	{u'funny': 2, u'useful': 3, u'cool': 2}	3.81	{u'funny': 1, u'plain': 8, u'writer': 4, u'note': 5, u'hot': 5, u'cool': 5}	[2014, 2015]	3	[9OZH1Ecw-qUkCW5MS0NefA, 9cCTmiJ7hz35rHIdr8n9kA, UD7Y1CqfY6mDmRwIuCf6nA, nEYPahVwXGD2Pjvgkm7QqQ, 6Mflt7fworNLu031TDrDSA, mdJZA5p391bCOZnvAxHV3w, pKh4Pc96YbOg-6hBOOajAA, tZ_9zVQA-0UY_UAWiBUYfg, 8ylnDiXbPXv0FL08vhAdMw, ckLyJAIbb4Do-ymu8fwMQQ, s_sAdwMW2aimtkrJyi0UCw, jThUkO26of_9arLY5zUszg, ZY_9dfURH3h7QD3itnJ_6w, vxnURgPJYWP9Ub2Wav8woA]	Denny	80	user	{u'funny': 57, u'useful': 155, u'cool': 71}	2012-08
136	mVHrayjG3uZ_RLHkLj-AMg	2012-12-01	6w6gMZ3iBLGcUM4RBIuifQ	5	"This place was DELICIOUS!!  My parents saw a recommendation to visit this place from Rick Sebak's ""25 Things I Like About Pittsburgh"" and he's usually pretty accurate.  His recommendations were to try the Reuben, Fish Sandwich and Open-Faced Steak Sandwich.  We went early afternoon for a late lunch today (a Saturday) and were seated right away.  The staff is extremely friendly.  My Mom & I each had the fish sandwich, while my Dad & Brother had a Reuben sandwich.  The fish was very good, but the Reuben was to die for!  Both dishes were massive, and could very easily be shared between two people.  On top of being extremely large portions, it was incredibly affordable.  The giant fish sandwich was $8 and the giant Reuben was $7.50.  Our drinks were always filled and we were checked on several times during the meal.  We will definitely be back!!!  Oh and a bit of advice ahead of time - they take CASH ONLY.  So come prepared, but I'm pretty sure I saw an ATM there as well.  And I do believe they are closed on Sundays & Mondays."	review	LWbYpcangjBMm4KPxZGOKg	{u'funny': 0, u'useful': 5, u'cool': 0}	4.34	{u'plain': 1, u'writer': 1, u'more': 1}	[]	1	[]	Emily	27	user	{u'funny': 9, u'useful': 69, u'cool': 5}	2010-08
137	mVHrayjG3uZ_RLHkLj-AMg	2013-03-15	jVVv_DA5mCDB6mediuwHAw	5	Can't miss stop for the best Fish Sandwich in Pittsburgh.	review	m1FpV3EAeggaAdfPx0hBRQ	{u'funny': 0, u'useful': 0, u'cool': 0}	4.0	{}	[]	1	[3uGXNCrJ2bloV1E5A3BiuA]	Fred	4	user	{u'funny': 1, u'useful': 1, u'cool': 0}	2013-03
138	mVHrayjG3uZ_RLHkLj-AMg	2013-03-30	3Es8GsjkssusYgeU6_ZVpQ	5	"This place should have a lot more reviews - but I'm glad it doesn't, they don't need to get any busier.

Its been there ages, and looks it. If you're all about ambiance, don't bother. If you pretend you're in a movie set in Pittsburgh 30 years ago it works pretty well. The service is sometimes hit or miss. Most of girls are good, one is very slow, one is amazing. They are all friendly and usually a few different people will check in to make sure that you're happy. Everything is made fresh so be prepared that nothing comes flying out of that kitchen - busy times it can take a good while to get food. 

The food is AWESOME! Worth any little complaints I might think up before it gets there. Once its on the table, I forget them all.

-Fish Sandwiich
-Salmon (huge and delicious)
-Flounder
-Shrimp a few ways (""Norfolk"" style is oily for my taste, and I never had it growing up in Norfolk.)
-Hawkins St Special
-Prime Rib (sized for two, watch it)

The prices are low, the portions are large, and just about everything on the menu  is delicious. I'm not one to pick a place because they give you a lot of food, but if you like a good value and don't want to compromise on taste, this place is a gem."	review	8fApIAMHn2MZJFUiCQto5Q	{u'funny': 0, u'useful': 3, u'cool': 1}	3.4	{u'funny': 1, u'plain': 2}	[]	0	[UD7Y1CqfY6mDmRwIuCf6nA, tAKjY3bQXH51msJbOHYPmQ]	Bennett	34	user	{u'funny': 16, u'useful': 42, u'cool': 10}	2012-11
139	McikHxxEqZ2X0joaRNKlaw	2013-04-13	ZZS022Mm6y-sSiNVE7MdqQ	3	Its not bad. I'm not into chain kind of places, but if you're with a group that doesn't do anything more adventurous, you'll do fine here. I vacillated between 2 and 3 stars but the house beer I had will make sure I come back from time to time.	review	8fApIAMHn2MZJFUiCQto5Q	{u'funny': 0, u'useful': 1, u'cool': 0}	3.4	{u'funny': 1, u'plain': 2}	[]	0	[UD7Y1CqfY6mDmRwIuCf6nA, tAKjY3bQXH51msJbOHYPmQ]	Bennett	34	user	{u'funny': 16, u'useful': 42, u'cool': 10}	2012-11
140	-iVcmhjfq79QoTWzrb6pKg	2013-04-13	aSknfsL4wsTezfOR2LJmdA	3	"Over all I like it, but its not going to be my main grocery run. 

I like having all the organic options, especially for the produce, beans and grains. I hate the parking situation, and their prices are significantly higher than I expect, even for organic."	review	8fApIAMHn2MZJFUiCQto5Q	{u'funny': 0, u'useful': 4, u'cool': 0}	3.4	{u'funny': 1, u'plain': 2}	[]	0	[UD7Y1CqfY6mDmRwIuCf6nA, tAKjY3bQXH51msJbOHYPmQ]	Bennett	34	user	{u'funny': 16, u'useful': 42, u'cool': 10}	2012-11
141	2X5G4Ujq0s4Wfn4TC7gX0g	2013-02-22	0Q1CkEG_cIhdR5mGtCKnfg	4	I like it. Veggie friendly too.	review	8fApIAMHn2MZJFUiCQto5Q	{u'funny': 0, u'useful': 0, u'cool': 0}	3.4	{u'funny': 1, u'plain': 2}	[]	0	[UD7Y1CqfY6mDmRwIuCf6nA, tAKjY3bQXH51msJbOHYPmQ]	Bennett	34	user	{u'funny': 16, u'useful': 42, u'cool': 10}	2012-11
142	evIbqjnN4ePd9eT4L4WsIw	2013-02-22	TbCLKxBgOVEnvXgqtkcgCA	4	If you decided to move next door to a bar, you'd want to move next door to this one. But you can't, because I already did. And I'm not moving.	review	8fApIAMHn2MZJFUiCQto5Q	{u'funny': 2, u'useful': 0, u'cool': 1}	3.4	{u'funny': 1, u'plain': 2}	[]	0	[UD7Y1CqfY6mDmRwIuCf6nA, tAKjY3bQXH51msJbOHYPmQ]	Bennett	34	user	{u'funny': 16, u'useful': 42, u'cool': 10}	2012-11
143	DzOPHyrG2XuVqKEvHCnN7w	2013-02-22	B3VfF3P1LMvI6Ms8fYI5xg	5	Just go here, and order a battleship. If Kris makes it, its even better!	review	8fApIAMHn2MZJFUiCQto5Q	{u'funny': 0, u'useful': 0, u'cool': 0}	3.4	{u'funny': 1, u'plain': 2}	[]	0	[UD7Y1CqfY6mDmRwIuCf6nA, tAKjY3bQXH51msJbOHYPmQ]	Bennett	34	user	{u'funny': 16, u'useful': 42, u'cool': 10}	2012-11
144	DzOPHyrG2XuVqKEvHCnN7w	2013-04-13	OAFiOtzehRSLVpS-fZyS1g	5	After further investigation, I opt for the butcher boy. Fried jumbo. Jumbo? Jumbo what? Seems its a local delicacy you can only get in Pittsburgh - just kidding. I don't even like bologna but I actually drool thinking about this sandwich. Heck, I would practically be a vegetarian if I stopped eating here, but its so worth it now and then.	review	8fApIAMHn2MZJFUiCQto5Q	{u'funny': 0, u'useful': 1, u'cool': 0}	3.4	{u'funny': 1, u'plain': 2}	[]	0	[UD7Y1CqfY6mDmRwIuCf6nA, tAKjY3bQXH51msJbOHYPmQ]	Bennett	34	user	{u'funny': 16, u'useful': 42, u'cool': 10}	2012-11
145	nqRNOug4OMrYTTZg-qLxXA	2013-05-25	tATwbLEdMC8q3hQ21rjJzA	5	Great pizza. Grandma's pie is an all time favorite!	review	8fApIAMHn2MZJFUiCQto5Q	{u'funny': 0, u'useful': 0, u'cool': 0}	3.4	{u'funny': 1, u'plain': 2}	[]	0	[UD7Y1CqfY6mDmRwIuCf6nA, tAKjY3bQXH51msJbOHYPmQ]	Bennett	34	user	{u'funny': 16, u'useful': 42, u'cool': 10}	2012-11
146	_8xYpVdKMllhuuf4PIvq8w	2013-02-22	oQ-sDir1YS4YT229RqAARA	2	I really don't get Giant Eagle. They are nice enough, but pricing just makes no sense at all to me. It is close to my house so I'll drop in to buy a thing or two, but would rather go just about anywhere else for my weekly shopping trip.	review	8fApIAMHn2MZJFUiCQto5Q	{u'funny': 0, u'useful': 0, u'cool': 0}	3.4	{u'funny': 1, u'plain': 2}	[]	0	[UD7Y1CqfY6mDmRwIuCf6nA, tAKjY3bQXH51msJbOHYPmQ]	Bennett	34	user	{u'funny': 16, u'useful': 42, u'cool': 10}	2012-11
147	h3la53L9-OX_HlfeAySh0Q	2013-02-22	sC6iRrpM9qHtrLY6W79R8g	1	"First off, I like family restaurants and avoid chains when possible. Sometimes that's not possible - in the future I'll avoid this one no matter what.

Its always a zoo, the servers are not interested in what they are doing, and do it poorly. Food comes out of order or not at all. The managers don't care. 

We actually had a waitress spill the soup, catch most of it in her hand, and dump it back in right in front of us. Then she gave it to us before thinking to ask if we wanted another. 

Just go anywhere else, it can't be worse!"	review	8fApIAMHn2MZJFUiCQto5Q	{u'funny': 0, u'useful': 0, u'cool': 0}	3.4	{u'funny': 1, u'plain': 2}	[]	0	[UD7Y1CqfY6mDmRwIuCf6nA, tAKjY3bQXH51msJbOHYPmQ]	Bennett	34	user	{u'funny': 16, u'useful': 42, u'cool': 10}	2012-11
148	5MChfa-jZfMo3vBpolkSbw	2013-03-24	6EAlOoBizdqG2r6KcCtXDQ	4	"Loved it! 

I was not too excited about trying to eat healthy at an Italian joint, but went with friends. I was impressed at how many healthier options they had, if that's what you're in the mood for. Or pig out on a hot plate of carbs and dairy with a side of italian sausage.

My friends and I split an order of beans, greens and tomatoes. I regret the sharing part, it was so outrageously delicious I wanted it all to myself. Next time I'm getting my own.

In the spirit of healthy eating, I went with a salad, which was big, fresh, and just what I wanted. If you like salad, you're set. If not, the pasta my friends had looked great too. You can get gluten free or whole wheat pasta for an additional charge if you like. My boy friend had angel hair with alfredo, our friend had linguini marinara with fried calamari.

The waitress was very pleasant, and kept her cool even though she had the pleasure of serving this merry band of drunk, vicious old queens.

Now I would have been sold on the service and the food, everything I tasted was great. But the two pasta dishes weren't all that hot. Somewhat warmer than warm, they said. My friend let the waitress know but wasn't unhappy enough to send it back, even though the manager was adamant they could remake  the plate in no time. (I work in a customer based industry and I know first hand, nothing can be worse than an unhappy customer who isn't willing to let you fix the problem after they bring it to your attention.) So at the end of the meal, he offered to buy us a round of drinks instead. Smart guy - offer a couple of drunks some free liquor, and all is forgiven. He took an almost great meal and made it great for them. Sadly, I was driving so didn't take him up on the offer. 

So - great food, beans and greens, lots of choices, beans and greens, good service, and beans and greens. If it were closer to home I'd be ready to move in."	review	8fApIAMHn2MZJFUiCQto5Q	{u'funny': 0, u'useful': 0, u'cool': 0}	3.4	{u'funny': 1, u'plain': 2}	[]	0	[UD7Y1CqfY6mDmRwIuCf6nA, tAKjY3bQXH51msJbOHYPmQ]	Bennett	34	user	{u'funny': 16, u'useful': 42, u'cool': 10}	2012-11
149	7TRfGMRjNEduIu7NT-B8Tg	2013-04-13	uRmPCrCViws2ycahoNVOfg	4	Fantastic food. Charming service.	review	8fApIAMHn2MZJFUiCQto5Q	{u'funny': 0, u'useful': 0, u'cool': 0}	3.4	{u'funny': 1, u'plain': 2}	[]	0	[UD7Y1CqfY6mDmRwIuCf6nA, tAKjY3bQXH51msJbOHYPmQ]	Bennett	34	user	{u'funny': 16, u'useful': 42, u'cool': 10}	2012-11
150	q_2HooHFCE9wAwmXQPkuyg	2013-03-27	yFZ17PQXd_kcS70wjLPaog	3	"Very mixed review. 

First, the menu turns me on. I love Mideastern food, and especially love Mideastern vegetarian fare. The menu has tons of things I love to eat, so I have lots and lots of reasons to go back. My boy friend is just opening up to the cuisine, and I really hoped this place would wow him. It could have, but instead just - ummm - ""not bad""-ed him. More on that soon.

The service was great. For a casual place, way out of the park. The waitress was on spot from the get go. Loved her. When the boy friend spilled an entire iced tea, her coworker came running to help and they both smoothed it over and cleaned up the mess. They even let him have another tea, even though I voted to cut him off since he'd clearly had enough.

So why three stars? Some real bizarreness on their part. 

We both had soups, which we loved. I had a wrap, which was great. The hot stuff hot, the cold stuff cold, and everything delicious. He had a sampler with salad, rice, and three kinds of grilled meat. Which was great, except the rice was cold. Not warm, cold. Like grandma sat it outside in the snow cold. He immediately let her know, no problem she'll get hot rice. They just made it fresh. She just as quickly came back and said they would have to microwave it, there would be no fresh order of rice. He wasn't into the idea of microwaved salad and meat, nor the idea of someone picking his plate apart for him to microwave rice, which doesn't taste the best microwaved anyhow. He said never mind forget it. She wasn't liking that idea, kudos to her. She went to the kitchen and got a manager to pry the rice away from whoever was being so cranky about it, and brought it out a few minutes later.

Yay! Fresh, cold rice. 

No joke, after she went to all that work to make his order perfect, they sent out cold rice a second time. He wasn't eating it so I stuck my finger in it to see - yeah, about the temperature of my carrot juice. Cool. Not warm. Not very appetizing, and not even a safe temperature to keep food. 

Silly thing to get wrong twice, I think. So aside from that, I was very, very happy with the place, and want to go back. I hope they'll earn back that last star."	review	8fApIAMHn2MZJFUiCQto5Q	{u'funny': 0, u'useful': 1, u'cool': 0}	3.4	{u'funny': 1, u'plain': 2}	[]	0	[UD7Y1CqfY6mDmRwIuCf6nA, tAKjY3bQXH51msJbOHYPmQ]	Bennett	34	user	{u'funny': 16, u'useful': 42, u'cool': 10}	2012-11
151	Tq7ZVUvqRP7YPLwVfdKwTg	2013-05-25	sJ584pj5p5nIu4ZS-rzh_g	3	I like it for breakfast. Servers are sometimes a little bossy. In a good way - if they don't like what you're asking for they let you know what's good.	review	8fApIAMHn2MZJFUiCQto5Q	{u'funny': 0, u'useful': 0, u'cool': 0}	3.4	{u'funny': 1, u'plain': 2}	[]	0	[UD7Y1CqfY6mDmRwIuCf6nA, tAKjY3bQXH51msJbOHYPmQ]	Bennett	34	user	{u'funny': 16, u'useful': 42, u'cool': 10}	2012-11
